ID de l'eKanban;Articles;Sebango;Qté d'articles;Statut;Date Time Created;Heure de scan;Poids brut;Utilisateur;Id petit train;Storage bin from;Storage bin to;Ligne de production;Cycle ID;N° de page
1268000000531;1789225XXX;9225;12;PRINTED;16.11.2017 18:34:51;Not scanned;10.14 KGM;colinan;trjaune;B 016;LO3;EAGLE;;
1268000000532;1623498XXX;3498;14;PRINTED;16.11.2017 18:35:08;Not scanned;8.655 KGM;colinan;trjaune;B 018;LO3;EAGLE;;
1268000000533;1788151XXX;8151;18;PRINTED;16.11.2017 18:35:25;Not scanned;4.37 KGM;colinan;trjaune;B 020;LO3;EAGLE;;
1268000000534;1788152XXX;8152;16;PRINTED;16.11.2017 18:35:42;Not scanned;5.661 KGM;colinan;trjaune;B 022;LO3;EAGLE;;
1268000000535;1933150XXX;3150;28;PRINTED;16.11.2017 18:35:59;Not scanned;4.64 KGM;colinan;trjaune;B 026;LO2;EAGLE;;
1268000000536;1549969XXX;9969;60;PRINTED;16.11.2017 18:36:16;Not scanned;7.503 KGM;colinan;trjaune;B 028;LO2;EAGLE;;
1268000000537;1593371XXX;3371;60;PRINTED;16.11.2017 18:36:33;Not scanned;5.673 KGM;colinan;trjaune;B 030;LO2;EAGLE;;
1268000000538;3140980200;9802;24;PRINTED;16.11.2017 18:36:50;Not scanned;9 KGM;colinan;trjaune;AC 33;LO2;EAGLE;;
1268000000539;3140980700;9807;24;PRINTED;16.11.2017 18:37:07;Not scanned;8.75 KGM;colinan;trjaune;AC 32;LO2;EAGLE;;
1268000000540;1789547XXX;9547;40;PRINTED;16.11.2017 18:37:24;Not scanned;7.79 KGM;colinan;trjaune;AB 35;LO2;EAGLE;;
1268000000541;1789551XXX;9551;40;PRINTED;16.11.2017 18:37:42;Not scanned;7.79 KGM;colinan;trjaune;AC 31;LO2;EAGLE;;
1268000000542;1789552XXX;9552;16;PRINTED;16.11.2017 18:37:59;Not scanned;10.2 KGM;colinan;trjaune;AC 35;LO2;EAGLE;;
1268000000543;1789544XXX;9544;20;PRINTED;16.11.2017 18:38:16;Not scanned;6.51 KGM;colinan;trjaune;AC 34;LO2;EAGLE;;
1268000000544;1673016XXX;3016;8;PRINTED;16.11.2017 18:38:34;Not scanned;4.914 KGM;colinan;trjaune;AA 42;LO2;EAGLE;;
1268000000545;3140150300;1503;24;PRINTED;16.11.2017 18:38:51;Not scanned;9.375 KGM;colinan;trjaune;B 066;LO3;EAGLE;;
1268000000546;1483494XXX;3494;24;PRINTED;16.11.2017 18:39:08;Not scanned;9 KGM;colinan;trjaune;B 052;LO3;EAGLE;;
1268000000547;1657516XXX;7516;8;PRINTED;16.11.2017 18:39:25;Not scanned;3.24 KGM;colinan;trjaune;B 064;LO3;EAGLE;;
1268000000548;1656965XXX;6965;34;PRINTED;16.11.2017 18:39:43;Not scanned;6.3 KGM;colinan;trjaune;B 056;LO3;EAGLE;;
1268000000549;1656966XXX;6966;24;PRINTED;16.11.2017 18:40:00;Not scanned;4.725 KGM;colinan;trjaune;B 058;LO3;EAGLE;;
1268000000550;1656968XXX;6968;24;PRINTED;16.11.2017 18:40:17;Not scanned;4.5 KGM;colinan;trjaune;B 060;LO3;EAGLE;;
1268000000551;1656971XXX;6971;560;PRINTED;16.11.2017 18:40:35;Not scanned;292.842 KGM;colinan;trjaune;B 054;LO3;EAGLE;;
1268000000552;1707067XXX;7067;1120;PRINTED;16.11.2017 18:40:52;Not scanned;325.09 KGM;colinan;trjaune;B 062;LO3;EAGLE;;
1268000000553;1697725XXX;7725;24;PRINTED;16.11.2017 18:41:09;Not scanned;4.575 KGM;colinan;trjaune;B 074;LO3;EAGLE;;
1268000000554;1697727XXX;7727;40;PRINTED;16.11.2017 18:41:27;Not scanned;7.38 KGM;colinan;trjaune;B 072;LO3;EAGLE;;
1268000000555;3140304970;3049;20;PRINTED;16.11.2017 18:41:45;Not scanned;16.338 KGM;colinan;trjaune;B 068;LO3;EAGLE;;
1268000000556;1179016XXX;9016;79;PRINTED;16.11.2017 18:42:02;Not scanned;11.2 KGM;colinan;trjaune;B 036;LO2;EAGLE;;
1268000000557;1217585XXX;7585;56;PRINTED;16.11.2017 18:42:20;Not scanned;4.731 KGM;colinan;trjaune;B 034;LO2;EAGLE;;
1268000000558;1613943XXX;3943;20;PRINTED;16.11.2017 18:42:38;Not scanned;10.647 KGM;colinan;trjaune;B 038;LO2;EAGLE;;
1268000000559;1012955XXX;2955;24;PRINTED;16.11.2017 18:42:56;Not scanned;9.25 KGM;colinan;trjaune;AB 23;LO3;EAGLE;;
1268000000560;1012956XXX;2956;24;PRINTED;16.11.2017 18:43:13;Not scanned;9.175 KGM;colinan;trjaune;AB 22;LO3;EAGLE;;
1268000000561;1697729XXX;7729;24;PRINTED;16.11.2017 18:43:31;Not scanned;4.6 KGM;colinan;trjaune;AE 22;LO3;EAGLE;;
1268000000562;1697730XXX;7730;28;PRINTED;16.11.2017 18:43:49;Not scanned;5.452 KGM;colinan;trjaune;AE 21;LO3;EAGLE;;
1268000000563;1012960XXX;2960;46;PRINTED;16.11.2017 18:44:07;Not scanned;11.844 KGM;colinan;trjaune;AD 24;LO3;EAGLE;;
1268000000564;1012961XXX;2961;48;PRINTED;16.11.2017 18:44:25;Not scanned;11.76 KGM;colinan;trjaune;AD 25;LO3;EAGLE;;
1268000000565;1876504XXX;6504;14;PRINTED;16.11.2017 18:44:43;Not scanned;3.195 KGM;colinan;trjaune;B 027;LO3;EAGLE;;
1268000000566;1876511XXX;6511;20;PRINTED;16.11.2017 18:45:01;Not scanned;11.109 KGM;colinan;trjaune;B 023;LO3;EAGLE;;
1268000000567;1876510XXX;6510;20;PRINTED;16.11.2017 18:45:19;Not scanned;11.277 KGM;colinan;trjaune;B 025;LO3;EAGLE;;
1268000000568;1881163XXX;1163;14;PRINTED;16.11.2017 18:45:37;Not scanned;3.255 KGM;colinan;trjaune;B 017;LO3;EAGLE;;
1268000000569;1881164XXX;1164;480;PRINTED;16.11.2017 18:45:55;Not scanned;192.4 KGM;colinan;trjaune;B 021;LO3;EAGLE;;
1268000000570;1344392XXX;4392;30;PRINTED;16.11.2017 18:46:13;Not scanned;2.48 KGM;colinan;trjaune;B 059;LO2;EAGLE;;
1268000000571;1276874XXX;6874;650;PRINTED;16.11.2017 18:46:31;Not scanned;123.69 KGM;colinan;trjaune;B 057;LO2;EAGLE;;
1268000000572;1823960XXX;3960;44;PRINTED;16.11.2017 18:46:50;Not scanned;15.75 KGM;colinan;trjaune;AH 34;LO2;EAGLE;;
1268000000573;1762460XXX;2460;10;PRINTED;16.11.2017 18:47:08;Not scanned;2.321 KGM;colinan;trjaune;AH 35;LO2;EAGLE;;
1268000000574;1764396XXX;4396;44;PRINTED;16.11.2017 18:47:26;Not scanned;8.325 KGM;colinan;trjaune;AI 31;LO2;EAGLE;;
1268000000575;1762179XXX;2179;44;PRINTED;16.11.2017 18:47:44;Not scanned;8.505 KGM;colinan;trjaune;AI 32;LO2;EAGLE;;
1268000000576;1762181XXX;2181;44;PRINTED;16.11.2017 18:48:03;Not scanned;7.92 KGM;colinan;trjaune;AI 33;LO2;EAGLE;;
1268000000577;1762182XXX;2182;38;PRINTED;16.11.2017 18:48:22;Not scanned;8.19 KGM;colinan;trjaune;AI 34;LO2;EAGLE;;
1268000000578;1762180XXX;2180;28;PRINTED;16.11.2017 18:48:40;Not scanned;8.149 KGM;colinan;trjaune;AI 35;LO2;EAGLE;;
1268000000579;3140874700;8747;1;PRINTED;16.11.2017 18:48:59;Not scanned;0.724 KGM;colinan;trjaune;AA 34;LO2;EAGLE;;
1268000000580;3140983400;9834;24;PRINTED;16.11.2017 18:49:17;Not scanned;8.975 KGM;colinan;trjaune;AA 35;LO2;EAGLE;;
1268000000581;3140874900;8749;40;PRINTED;16.11.2017 18:49:35;Not scanned;6.929 KGM;colinan;trjaune;AB 31;LO2;EAGLE;;
1268000000582;3140978100;9781;40;PRINTED;16.11.2017 18:49:54;Not scanned;7.257 KGM;colinan;trjaune;AB 32;LO2;EAGLE;;
1268000000583;3140874870;8748;18;PRINTED;16.11.2017 18:50:12;Not scanned;0 KGM;colinan;trjaune;AB 33;LO2;EAGLE;;
1268000000584;3140145700;1457;24;PRINTED;16.11.2017 18:50:31;Not scanned;9.2 KGM;colinan;trjaune;AI 43;LO3;EAGLE;;
1268000000585;3140145800;1458;24;PRINTED;16.11.2017 18:50:49;Not scanned;9.575 KGM;colinan;trjaune;C 038;LO3;EAGLE;;
1268000000586;3140149700;1497;44;PRINTED;16.11.2017 18:51:07;Not scanned;9.09 KGM;colinan;trjaune;AI 44;LO3;EAGLE;;
1268000000587;3140149800;1498;44;PRINTED;16.11.2017 18:51:26;Not scanned;9.09 KGM;colinan;trjaune;AI 45;LO3;EAGLE;;
1268000000588;1832370XXX;2370;15;PRINTED;16.11.2017 18:51:45;Not scanned;8.8 KGM;colinan;trjaune;B 092;LO3;EAGLE;;
1268000000589;1832365XXX;2365;15;PRINTED;16.11.2017 18:52:04;Not scanned;8.96 KGM;colinan;trjaune;B 090;LO3;EAGLE;;
1268000000590;1832366XXX;2366;15;PRINTED;16.11.2017 18:52:22;Not scanned;8.64 KGM;colinan;trjaune;B 088;LO3;EAGLE;;
1268000000591;1832368XXX;2368;480;PRINTED;16.11.2017 18:52:41;Not scanned;250.12 KGM;colinan;trjaune;B 094;LO3;EAGLE;;
1268000000592;3140380970;3809;24;PRINTED;16.11.2017 18:53:00;Not scanned;9.375 KGM;colinan;trjaune;AF 35;LO3;EAGLE;;
1268000000593;3140381070;3810;24;PRINTED;16.11.2017 18:53:19;Not scanned;8.825 KGM;colinan;trjaune;AG 31;LO3;EAGLE;;
1268000000594;3140501570;5015;44;PRINTED;16.11.2017 18:53:37;Not scanned;7.965 KGM;colinan;trjaune;AI 22;LO3;EAGLE;;
1268000000595;3140501670;5016;44;PRINTED;16.11.2017 18:53:56;Not scanned;8.145 KGM;colinan;trjaune;AI 23;LO3;EAGLE;;
1268000000596;3140501170;5011;24;PRINTED;16.11.2017 18:54:15;Not scanned;10.3 KGM;colinan;trjaune;AI 24;LO3;EAGLE;;
1268000000597;3140501270;5012;24;PRINTED;16.11.2017 18:54:34;Not scanned;11.025 KGM;colinan;trjaune;AI 25;LO3;EAGLE;;
1268000000598;3140195500;1955;24;PRINTED;16.11.2017 18:54:53;Not scanned;9.025 KGM;colinan;trjaune;AG 45;LO3;EAGLE;;
1268000000599;3140702000;7020;24;PRINTED;16.11.2017 18:55:12;Not scanned;9.35 KGM;colinan;trjaune;AH 44;LO3;EAGLE;;
1268000000600;1697724XXX;7724;24;PRINTED;16.11.2017 18:55:31;Not scanned;4.95 KGM;colinan;trjaune;AH 43;LO3;EAGLE;;
1268000000601;1697728XXX;7728;24;PRINTED;16.11.2017 18:55:50;Not scanned;4.525 KGM;colinan;trjaune;AH 42;LO3;EAGLE;;
1268000000602;3140893100;8931;105;PRINTED;16.11.2017 18:56:09;Not scanned;18.232 KGM;colinan;trjaune;AH 45;LO3;EAGLE;;
1268000000603;1122974XXX;2974;1040;PRINTED;16.11.2017 18:56:28;Not scanned;114.51 KGM;colinan;trjaune;AH 41;LO3;EAGLE;;
1268000000604;3140155400;1554;24;PRINTED;16.11.2017 18:56:47;Not scanned;5 KGM;colinan;trjaune;AG 42;LO3;EAGLE;;
1268000000605;1697720XXX;7720;24;PRINTED;16.11.2017 18:57:07;Not scanned;4.45 KGM;colinan;trjaune;AG 41;LO3;EAGLE;;
1268000000606;1697721XXX;7721;24;PRINTED;16.11.2017 18:57:27;Not scanned;4.5 KGM;colinan;trjaune;AG 44;LO3;EAGLE;;
1268000000607;1128424XXX;8424;800;PRINTED;16.11.2017 18:57:46;Not scanned;88.11 KGM;colinan;trjaune;AG 43;LO3;EAGLE;;
1268000000608;1128425XXX;8425;480;PRINTED;16.11.2017 18:58:05;Not scanned;52.91 KGM;colinan;trjaune;AF 45;LO3;EAGLE;;
1268000000609;3140692800;6928;24;PRINTED;16.11.2017 18:58:25;Not scanned;9.25 KGM;colinan;trjaune;AH 24;LO3;EAGLE;;
1268000000610;1387609XXX;7609;44;PRINTED;16.11.2017 18:58:44;Not scanned;9.09 KGM;colinan;trjaune;AH 25;LO3;EAGLE;;
1268000000611;1412254XXX;2254;65;PRINTED;16.11.2017 18:59:04;Not scanned;9.504 KGM;colinan;trjaune;AI 21;LO3;EAGLE;;
1268000000612;1697896XXX;7896;44;PRINTED;16.11.2017 18:59:23;Not scanned;13.635 KGM;colinan;trjaune;AG 34;LO3;EAGLE;;
1268000000613;3140382200;3822;15;PRINTED;16.11.2017 18:59:43;Not scanned;4.16 KGM;colinan;trjaune;AG 35;LO3;EAGLE;;
1268000000614;1697898XXX;7898;44;PRINTED;16.11.2017 19:00:02;Not scanned;10.35 KGM;colinan;trjaune;AH 31;LO3;EAGLE;;
1268000000615;1697897XXX;7897;44;PRINTED;16.11.2017 19:00:22;Not scanned;11.25 KGM;colinan;trjaune;AH 32;LO3;EAGLE;;
1268000000616;3140381600;3816;480;PRINTED;16.11.2017 19:00:42;Not scanned;374.218 KGM;colinan;trjaune;AH 33;LO3;EAGLE;;
1268000000617;1620896XXX;896;16;PRINTED;16.11.2017 19:01:01;Not scanned;8.84 KGM;colinan;trjaune;B 082;LO3;EAGLE;;
1268000000618;1620895XXX;895;18;PRINTED;16.11.2017 19:01:21;Not scanned;4.37 KGM;colinan;trjaune;B 084;LO3;EAGLE;;
1268000000619;1620891XXX;891;14;PRINTED;16.11.2017 19:01:41;Not scanned;3.495 KGM;colinan;trjaune;B 080;LO3;EAGLE;;
1268000000620;1620892XXX;892;14;PRINTED;16.11.2017 19:02:01;Not scanned;3.645 KGM;colinan;trjaune;B 086;LO3;EAGLE;;
1268000000621;1620894XXX;894;18;PRINTED;16.11.2017 19:02:21;Not scanned;7.41 KGM;colinan;trjaune;B 078;LO3;EAGLE;;
1268000000622;1620893XXX;893;640;PRINTED;16.11.2017 19:02:41;Not scanned;243.58 KGM;colinan;trjaune;B 076;LO3;EAGLE;;
1268000000623;1789224XXX;9224;14;PRINTED;16.11.2017 19:03:01;Not scanned;8.625 KGM;colinan;trjaune;B 083;LO3;EAGLE;;
1268000000624;1788755XXX;8755;20;PRINTED;16.11.2017 19:03:21;Not scanned;5.25 KGM;colinan;trjaune;B 081;LO3;EAGLE;;
1268000000625;1788757XXX;8757;16;PRINTED;16.11.2017 19:03:41;Not scanned;3.995 KGM;colinan;trjaune;B 079;LO3;EAGLE;;
1268000000626;1788756XXX;8756;25;PRINTED;16.11.2017 19:04:01;Not scanned;5.46 KGM;colinan;trjaune;B 077;LO3;EAGLE;;
1268000000627;3140243800;2438;25;PRINTED;16.11.2017 19:04:21;Not scanned;9.1 KGM;colinan;trjaune;AG 23;LO2;EAGLE;;
1268000000628;3140243900;2439;25;PRINTED;16.11.2017 19:04:41;Not scanned;9.1 KGM;colinan;trjaune;AG 24;LO2;EAGLE;;
1268000000629;3140244200;2442;50;PRINTED;16.11.2017 19:05:01;Not scanned;17.85 KGM;colinan;trjaune;AG 25;LO2;EAGLE;;
1268000000630;3140244300;2443;50;PRINTED;16.11.2017 19:05:21;Not scanned;17.85 KGM;colinan;trjaune;AH 21;LO2;EAGLE;;
1268000000631;1122370XXX;2370;960;PRINTED;16.11.2017 19:05:41;Not scanned;105.71 KGM;colinan;trjaune;AH 23;LO2;EAGLE;;
1268000000632;3140293700;2937;25;PRINTED;16.11.2017 19:06:01;Not scanned;9.1 KGM;colinan;trjaune;AF 31;LO2;EAGLE;;
1268000000633;3140324200;3242;25;PRINTED;16.11.2017 19:06:21;Not scanned;9.1 KGM;colinan;trjaune;AF 32;LO2;EAGLE;;
1268000000634;3140293570;2935;320;PRINTED;16.11.2017 19:06:42;Not scanned;35.31 KGM;colinan;trjaune;AF 33;LO2;EAGLE;;
1268000000635;3140293670;2936;880;PRINTED;16.11.2017 19:07:02;Not scanned;96.91 KGM;colinan;trjaune;AF 34;LO2;EAGLE;;
1268000000636;3140810700;8107;44;PRINTED;16.11.2017 19:07:22;Not scanned;8.28 KGM;colinan;trjaune;AI 13;LO3;EAGLE;;
1268000000637;3140810870;8108;720;PRINTED;16.11.2017 19:07:42;Not scanned;194.67 KGM;colinan;trjaune;AI 14;LO3;EAGLE;;
1268000000638;3140810970;8109;720;PRINTED;16.11.2017 19:08:03;Not scanned;194.67 KGM;colinan;trjaune;AI 15;LO3;EAGLE;;
1268000000639;3140692700;6927;24;PRINTED;16.11.2017 19:08:23;Not scanned;9.25 KGM;colinan;trjaune;AH 14;LO3;EAGLE;;
1268000000640;1387605XXX;7605;44;PRINTED;16.11.2017 19:08:43;Not scanned;8.505 KGM;colinan;trjaune;AH 15;LO3;EAGLE;;
1268000000641;1387612XXX;7612;1920;PRINTED;16.11.2017 19:09:04;Not scanned;729.98 KGM;colinan;trjaune;AI 11;LO3;EAGLE;;
1268000000642;3140155770;1557;480;PRINTED;16.11.2017 19:09:25;Not scanned;374.218 KGM;colinan;trjaune;AC 14;LO3;EAGLE;;
1268000000643;E4049991XX;9991;10;PRINTED;16.11.2017 19:09:45;Not scanned;8.052 KGM;colinan;trjaune;AG 12;LO2;EAGLE;;
1268000000644;E4054545XX;4545;25;PRINTED;16.11.2017 19:10:06;Not scanned;9.074 KGM;colinan;trjaune;AF 13;LO2;EAGLE;;
1268000000645;E4054542XX;4542;25;PRINTED;16.11.2017 19:10:26;Not scanned;8.788 KGM;colinan;trjaune;AF 14;LO2;EAGLE;;
1268000000646;E4049989XX;9989;20;PRINTED;16.11.2017 19:10:47;Not scanned;4.095 KGM;colinan;trjaune;AF 15;LO2;EAGLE;;
1268000000647;1660565XXX;565;21;PRINTED;16.11.2017 19:11:07;Not scanned;7.678 KGM;colinan;trjaune;AG 11;LO2;EAGLE;;
1268000000648;1612006XXX;2006;10;PRINTED;16.11.2017 19:11:28;Not scanned;7.326 KGM;colinan;trjaune;AF 12;LO2;EAGLE;;
1268000000649;1387618XXX;7618;24;PRINTED;16.11.2017 19:11:49;Not scanned;9.5 KGM;colinan;trjaune;AF 11;LO3;EAGLE;;
1268000000650;1127576XXX;7576;400;PRINTED;16.11.2017 19:12:09;Not scanned;44.11 KGM;colinan;trjaune;AE 15;LO3;EAGLE;;
1268000000651;3140878800;8788;24;PRINTED;16.11.2017 19:12:30;Not scanned;9.15 KGM;colinan;trjaune;AE 12;LO3;EAGLE;;
1268000000652;1387606XXX;7606;44;PRINTED;16.11.2017 19:12:51;Not scanned;7.65 KGM;colinan;trjaune;AE 14;LO3;EAGLE;;
1268000000653;1387607XXX;7607;44;PRINTED;16.11.2017 19:13:11;Not scanned;8.1 KGM;colinan;trjaune;AE 13;LO3;EAGLE;;
1268000000654;1387615XXX;7615;27;PRINTED;16.11.2017 19:13:32;Not scanned;10.64 KGM;colinan;trjaune;AD 15;LO3;EAGLE;;
1268000000655;1387616XXX;7616;20;PRINTED;16.11.2017 19:13:53;Not scanned;7.98 KGM;colinan;trjaune;AE 11;LO3;EAGLE;;
1268000000656;1174477XXX;4477;44;PRINTED;16.11.2017 19:14:14;Not scanned;8.19 KGM;colinan;trjaune;;LO3;EAGLE;;
1268000000657;1320178XXX;178;44;PRINTED;16.11.2017 19:14:35;Not scanned;8.55 KGM;colinan;trjaune;;LO3;EAGLE;;
1268000000658;1171064XXX;1064;22;PRINTED;16.11.2017 19:14:56;Not scanned;7.36 KGM;colinan;trjaune;;LO3;EAGLE;;
1268000000659;1669385XXX;9385;22;PRINTED;16.11.2017 19:15:17;Not scanned;4.6 KGM;colinan;trjaune;;LO3;EAGLE;;
1268000000660;1320171XXX;171;44;PRINTED;16.11.2017 19:15:38;Not scanned;8.19 KGM;colinan;trjaune;;LO3;EAGLE;;
1268000000661;1171303XXX;1303;44;PRINTED;16.11.2017 19:15:59;Not scanned;8.55 KGM;colinan;trjaune;;LO3;EAGLE;;
1268000000662;3140142300;1423;24;PRINTED;16.11.2017 19:16:20;Not scanned;9.45 KGM;colinan;trjaune;AF 22;LO3;EAGLE;;
1268000000663;3140142400;1424;44;PRINTED;16.11.2017 19:16:41;Not scanned;7.875 KGM;colinan;trjaune;AF 23;LO3;EAGLE;;
1268000000664;3140142500;1425;36;PRINTED;16.11.2017 19:17:02;Not scanned;7.474 KGM;colinan;trjaune;AF 24;LO3;EAGLE;;
1268000000665;3140142770;1427;640;PRINTED;16.11.2017 19:17:23;Not scanned;498.698 KGM;colinan;trjaune;AF 25;LO3;EAGLE;;
1268000000666;1142183XXX;2183;20;PRINTED;16.11.2017 19:17:45;Not scanned;5.88 KGM;colinan;trjaune;AD 45;LO2;EAGLE;;
1268000000667;1142182XXX;2182;20;PRINTED;16.11.2017 19:18:06;Not scanned;5.88 KGM;colinan;trjaune;AE 41;LO2;EAGLE;;
1268000000668;3140342800;3428;25;PRINTED;16.11.2017 19:18:27;Not scanned;7.28 KGM;colinan;trjaune;AE 42;LO2;EAGLE;;
1268000000669;3140343000;3430;25;PRINTED;16.11.2017 19:18:49;Not scanned;7.28 KGM;colinan;trjaune;AE 43;LO2;EAGLE;;
1268000000670;3140343100;3431;25;PRINTED;16.11.2017 19:19:10;Not scanned;7.28 KGM;colinan;trjaune;AE 44;LO2;EAGLE;;
1268000000671;1551149XXX;1149;28;PRINTED;16.11.2017 19:19:31;Not scanned;4.64 KGM;colinan;trjaune;AD 14;LO2;EAGLE;;
1268000000672;18G0389700;389;200;PRINTED;16.11.2017 19:19:52;Not scanned;22.11 KGM;colinan;trjaune;AD 42;LO2;EAGLE;;
1268000000673;3140215770;2157;35;PRINTED;16.11.2017 19:20:13;Not scanned;10.08 KGM;colinan;trjaune;AB 45;LO2;EAGLE;;
1268000000674;3140215870;2158;25;PRINTED;16.11.2017 19:20:35;Not scanned;7.28 KGM;colinan;trjaune;AB 44;LO2;EAGLE;;
1268000000675;1110621XXX;621;224;PRINTED;16.11.2017 19:20:56;Not scanned;150.975 KGM;colinan;trjaune;AB 43;LO2;EAGLE;;
1268000000676;1110641XXX;641;20;PRINTED;16.11.2017 19:21:17;Not scanned;6.09 KGM;colinan;trjaune;AB 42;LO2;EAGLE;;
1268000000677;1387619XXX;7619;10;PRINTED;16.11.2017 19:21:39;Not scanned;4.18 KGM;colinan;trjaune;AD 11;LO3;EAGLE;;
1268000000678;3140150870;1508;12;PRINTED;16.11.2017 19:22:00;Not scanned;1.43 KGM;colinan;trjaune;AD 13;LO3;EAGLE;;
1268000000679;1387610XXX;7610;44;PRINTED;16.11.2017 19:22:22;Not scanned;15.885 KGM;colinan;trjaune;AD 12;LO3;EAGLE;;
1268000000680;1551852XXX;1852;400;PRINTED;16.11.2017 19:22:43;Not scanned;80.2 KGM;colinan;trjaune;E 111;JLR;EAGLE;;
1268000000681;1134403XXX;4403;20;PRINTED;16.11.2017 19:23:04;Not scanned;9.24 KGM;colinan;trjaune;B 011;LO2;EAGLE;;
1268000000682;1881164XXX;1164;480;PRINTED;16.11.2017 19:23:26;Not scanned;192.4 KGM;colinan;trjaune;B 021;LO3;EAGLE;;
1268000000683;1128424XXX;8424;800;PRINTED;16.11.2017 19:23:47;Not scanned;88.11 KGM;colinan;trjaune;AG 43;LO3;EAGLE;;
1268000000684;1087456XXX;7456;30;PRINTED;16.11.2017 19:24:09;Not scanned;6.2 KGM;colinan;trjaune;B 063;LO2;EAGLE;;
1268000000685;1832368XXX;2368;480;PRINTED;16.11.2017 19:24:31;Not scanned;250.12 KGM;colinan;trjaune;B 094;LO3;EAGLE;;
1268000000686;1276878XXX;6878;650;PRINTED;16.11.2017 19:24:52;Not scanned;117.18 KGM;colinan;trjaune;B 055;LO2;EAGLE;;
1268000000687;1667922XXX;7922;25;PRINTED;16.11.2017 19:25:14;Not scanned;6.76 KGM;colinan;trjaune;B 001;LO2;EAGLE;;
1268000000688;1006934XXX;6934;25;PRINTED;16.11.2017 19:25:35;Not scanned;6.344 KGM;colinan;trjaune;B 005;LO2;EAGLE;;
1268000000689;1624003XXX;4003;25;PRINTED;16.11.2017 19:25:57;Not scanned;6.5 KGM;colinan;trjaune;B 009;LO2;EAGLE;;
1268000000690;1999939XXX;9939;17;PRINTED;16.11.2017 19:26:19;Not scanned;8.226 KGM;colinan;trjaune;B 013;LO2;EAGLE;;
1268000000691;1089404XXX;9404;20;PRINTED;16.11.2017 19:26:41;Not scanned;9.618 KGM;colinan;trjaune;B 015;LO2;EAGLE;;
1268000000692;1071339XXX;1339;35;PRINTED;16.11.2017 19:27:02;Not scanned;4.464 KGM;colinan;trjaune;B 042;LO2;EAGLE;;
1268000000693;1089058XXX;9058;30;PRINTED;16.11.2017 19:27:25;Not scanned;6.2 KGM;colinan;trjaune;B 044;LO2;EAGLE;;
1268000000694;3140915800;9158;35;PRINTED;16.11.2017 19:27:46;Not scanned;5.4 KGM;colinan;trjaune;B 048;LO2;EAGLE;;
1268000000695;1433396XXX;3396;20;PRINTED;16.11.2017 19:28:09;Not scanned;4.2 KGM;colinan;trjaune;B 031;LO2;EAGLE;;
1268000000696;1433388XXX;3388;25;PRINTED;16.11.2017 19:28:31;Not scanned;4.836 KGM;colinan;trjaune;B 033;LO2;EAGLE;;
1268000000697;1433385XXX;3385;25;PRINTED;16.11.2017 19:28:53;Not scanned;5.018 KGM;colinan;trjaune;B 035;LO2;EAGLE;;
1268000000698;1620999XXX;999;960;PRINTED;16.11.2017 19:29:15;Not scanned;249.86 KGM;colinan;trjaune;B 004;LO3;EAGLE;;
1268000000699;1433386XXX;3386;25;PRINTED;16.11.2017 19:29:37;Not scanned;5.096 KGM;colinan;trjaune;B 037;LO2;EAGLE;;
1268000000700;1620998XXX;998;400;PRINTED;16.11.2017 19:29:58;Not scanned;116.29 KGM;colinan;trjaune;B 006;LO2;EAGLE;;
1268000000701;1620998XXX;998;400;PRINTED;16.11.2017 19:30:21;Not scanned;116.29 KGM;colinan;trjaune;B 006;LO3;EAGLE;;
1268000000702;3140914500;9145;20;PRINTED;16.11.2017 19:30:43;Not scanned;10.5 KGM;colinan;trjaune;B 041;LO2;EAGLE;;
1268000000703;3140223770;2237;35;PRINTED;16.11.2017 19:31:05;Not scanned;7.2 KGM;colinan;trjaune;B 045;LO2;EAGLE;;
1268000000704;3140223870;2238;35;PRINTED;16.11.2017 19:31:27;Not scanned;7.2 KGM;colinan;trjaune;B 047;LO2;EAGLE;;
1268000000705;3140914800;9148;20;PRINTED;16.11.2017 19:31:50;Not scanned;0 KGM;colinan;trjaune;B 049;LO2;EAGLE;;
1268000000706;1449758XXX;9758;400;PRINTED;16.11.2017 19:32:12;Not scanned;128.32 KGM;colinan;trjaune;C 026;LO3;EAGLE;;
1268000000707;3140223970;2239;35;PRINTED;16.11.2017 19:32:34;Not scanned;7.2 KGM;colinan;trjaune;B 051;LO2;EAGLE;;
1268000000708;1761808XXX;1808;420;PRINTED;16.11.2017 19:32:57;Not scanned;202.08 KGM;colinan;trjaune;C 010;LO2;EAGLE;;
1268000000709;1133436XXX;3436;29;PRINTED;16.11.2017 19:33:19;Not scanned;7.65 KGM;colinan;trjaune;C 046;LO3;EAGLE;;
1268000000710;1133435XXX;3435;29;PRINTED;16.11.2017 19:33:42;Not scanned;8.04 KGM;colinan;trjaune;C 052;LO3;EAGLE;;
1268000000711;1122974XXX;2974;1040;PRINTED;16.11.2017 19:34:04;Not scanned;114.51 KGM;colinan;trjaune;AH 41;LO3;EAGLE;;
1268000000712;1707067XXX;7067;1120;PRINTED;16.11.2017 19:34:26;Not scanned;325.09 KGM;colinan;trjaune;B 062;LO3;EAGLE;;
1268000000713;3110140400;1404;35;PRINTED;16.11.2017 19:34:49;Not scanned;10.044 KGM;colinan;trjaune;E 095;M9R;EAGLE;;
