Div.,Article,Sebango,Forced
1268,1882759000,7590,X
1268,1882761000,7610,X
1268,1882762000,7620,X
1268,1882763000,7630,X
1268,1882764000,7640,X
1268,1882765000,7650,X
1268,1882769000,7690,X
1268,1882769900,7699,X
1268,1882770000,7700,X
1268,1882771000,7710,X
1268,1882772000,7720,X
1268,1882773000,7730,X
1268,1882774000,7740,X
1268,1882776000,7760,X
1268,1882780000,7800,X
1268,1882781000,7810,X
1268,1882784000,7840,X
1268,1882785000,7850,X
1268,1882803000,8030,X
1268,1882805000,8050,X
1268,1882807000,8070,X
1268,1882809000,8090,X
1268,1882812000,8120,X
1268,1882813000,8130,X
1268,1882814000,8140,X
1268,1882817000,8170,X
1268,1882818000,8180,X
1268,1882819000,8190,X
1268,1882820000,8200,X
1268,1882827000,8270,X
1268,1882828000,8280,X
1268,1882829000,8290,X
1268,1882831000,8310,X
1268,1882832000,8320,X
1268,1882832100,8321,X
1268,1882834000,8340,X
1268,1882835000,8350,X
1268,1882836000,8360,X
1268,1882837000,8370,X
1268,1882838000,8380,X
1268,1882843000,8430,X
1268,1882845000,8450,X
1268,1882846000,8460,X
1268,1882847000,8470,X
1268,1882848000,8480,X
1268,1882849000,8490,X
1268,1882850000,8500,X
1268,1882851000,8510,X
1268,1882852000,8520,X
1268,1882853000,8530,X
1268,1882854000,8540,X
1268,1882855000,8550,X
1268,1882856000,8560,X
1268,1882859000,8590,X
1268,1882860000,8600,X
1268,1882862000,8620,X
1268,1882863000,8630,X
1268,1882864000,8640,X
1268,1882865000,8650,X
1268,1882866000,8660,X
1268,1882867000,8670,X
1268,1882868000,8680,X
1268,1882869000,8690,X
1268,1882870000,8700,X
1268,1882875000,8750,X
1268,1882876000,8760,X
1268,1882877000,8770,X
1268,1882878000,8780,X
1268,1882879000,8790,X
1268,1882880000,8800,X
1268,1882881000,8810,X
1268,1882882000,8820,X
1268,1882883000,8830,X
1268,1882884000,8840,X
1268,1882888000,8880,X
1268,1882889000,8890,X
1268,1882890000,8900,X
1268,1883036000,3036,X
1268,1883039000,3039,X
1268,1883148042,8042,X
1268,1883148045,8045,X
1268,1883148300,8300,X
1268,1883148400,8400,X
1268,1883156100,6100,X
1268,1883156200,6200,X
1268,1883167000,3167,X
1268,1883168000,3168,X
1268,1883169000,3169,X
1268,1883170000,3170,X
1268,1883178000,3178,X
1268,1883180000,3180,X
1268,1888192000,1920,X
1268,1888343600,3436,X
1268,1888344600,3446,X
1268,1888345500,3455,X
1268,1888345600,3456,X
1268,1888346032,3460,X
1268,1888360600,3606,X
1268,1888701600,7016,X
1268,1888702600,7026,X
1268,1888726000,7260,X
1268,1888726600,7266,X
1268,1888736600,7366,X
1268,1888815000,8150,X
1268,1888815600,8156,X
1268,1888816600,8166,X
1268,1888820600,8206,X
1268,1888821600,8216,X
1268,1888903000,9030,X
1268,1888903600,9036,X
1268,1888907000,9070,X
1268,1888907600,9076,X
1268,1889072600,0726,X
1268,1889197000,1970,X
1268,1889321000,3210,X
1268,1889322000,3220,X
1268,1889323000,3230,X
1268,1889324000,3240,X
1268,1889325000,3250,X
1268,1889326000,3260,X
1268,1889355000,3550,X
1268,1889357000,3570,X
1268,1889358000,3580,X
1268,1889359000,3590,X
1268,1889360000,3600,X
1268,1889361000,3610,X
1268,1889362000,3620,X
1268,1889363000,3630,X
1268,1889364000,3640,X
1268,1889365000,3650,X
1268,1889366000,3660,X
1268,1889367000,3670,X
1268,1889368000,3680,X
1268,1889370000,3700,X
1268,1889384000,3840,X
1268,1889385000,3850,X
1268,1889392000,3920,X
1268,1889393000,3930,X
1268,1889397000,3970,X
1268,1889403000,4030,X
1268,1889441000,4410,X
1268,1889451000,4510,X
1268,1889472000,4720,X
1268,1889474000,4740,X
1268,1889475000,4750,X
1268,1889478000,4780,X
1268,1889485000,4850,X
1268,1889486000,4860,X
1268,1889489000,4890,X
1268,1889490000,4900,X
1268,1889491000,4910,X
1268,1889492000,4920,X
1268,1889493000,4930,X
1268,1889495000,4950,X
1268,1889496000,4960,X
1268,1896246000,2460,X
1268,1896247000,2470,X
1268,1896248000,2480,X
1268,1896258000,2580,X
1268,1896259000,2590,X
1268,1896466000,4660,X
1268,1896467000,4670,X
1268,1896468000,4680,X
1268,1896469000,4690,X
1268,1896492000,4920,X
1268,1896493000,4930,X
1268,1896494000,4940,X
1268,1896495000,4950,X
1268,1896507000,5070,X
1268,1896548070,5480,X
1268,1896612000,6120,X
1268,1896628070,6280,X
1268,1896635000,6350,X
1268,1896636000,6360,X
1268,1896640000,6400,X
1268,1896652000,6520,X
1268,1896664000,6640,X
1268,1896665000,6650,X
1268,1896753000,7530,X
1268,1896901600,9016,X
1268,1896934000,9340,X
1268,1896946000,9460,X
1268,1896947000,9470,X
1268,1896948000,9480,X
1268,1896949000,9490,X
1268,1896950000,9500,X
1268,1896956000,9560,X
1268,1896957000,9570,X
1268,1896958000,9580,X
1268,1896959000,9590,X
1268,1896960000,9600,X
1268,1896961000,9610,X
1268,1896962000,9620,X
1268,1896964000,9640,X
1268,1896992000,9920,X
1268,1896995000,9950,X
1268,1896997000,9970,X
1268,1896998000,9980,X
1268,3140001000,0010,X
1268,3140001090,0010,X
1268,3140001200,0012,X
1268,3140001300,0013,X
1268,3140001400,0014,X
1268,3140001600,0016,X
1268,3140001700,0017,X
1268,3140001800,0018,X
1268,3140001900,0019,X
1268,3140001960,0019,X
1268,3140002000,0020,X
1268,3140002060,0020,X
1268,3140003500,0035,X
1268,3140003800,0038,X
1268,3140003900,0039,X
1268,3140004200,0042,X
1268,3140004300,0043,X
1268,3140008100,0081,X
1268,3140008200,0082,X
1268,3140008300,0083,X
1268,3140008400,0084,X
1268,3140008460,0084,X
1268,3140008490,0084,X
1268,3140008500,0085,X
1268,3140008560,0085,X
1268,3140008590,0085,X
1268,3140008600,0086,X
1268,3140008700,0087,X
1268,3140008800,0088,X
1268,3140008890,0088,X
1268,3140008900,0089,X
1268,3140008960,0089,X
1268,3140008990,0089,X
1268,3140010400,0104,X
1268,3140014100,0141,X
1268,3140016410,0164,X
1268,3140017100,0171,X
1268,3140017200,0172,X
1268,3140022200,0222,X
1268,3140027200,0272,X
1268,3140027800,0278,X
1268,3140029400,0294,X
1268,3140029490,0294,X
1268,3140029500,0295,X
1268,3140029700,0297,X
1268,3140031500,0315,X
1268,3140031590,0315,X
1268,3140031800,0318,X
1268,3140031900,0319,X
1268,3140033200,0332,X
1268,3140033300,0333,X
1268,3140036100,0361,X
1268,3140036190,0361,X
1268,3140036500,0365,X
1268,3140036590,0365,X
1268,3140037400,0374,X
1268,3140038400,0384,X
1268,3140038430,0384,X
1268,3140038500,0385,X
1268,3140039600,0396,X
1268,3140043600,0436,X
1268,3140043630,0436,X
1268,3140043700,0437,X
1268,3140044400,0444,X
1268,3140044430,0444,X
1268,3140045200,0452,X
1268,3140045500,0455,X
1268,3140046700,0467,X
1268,3140046710,0467,X
1268,3140048060,0480,X
1268,3140048160,0481,X
1268,3140048200,0482,X
1268,3140048700,0487,X
1268,3140048800,0488,X
1268,3140054200,0542,X
1268,3140054210,0542,X
1268,3140061700,0617,X
1268,3140065500,0655,X
1268,3140065600,0656,X
1268,3140065700,0657,X
1268,3140065800,0658,X
1268,3140065860,0658,X
1268,3140066000,0660,X
1268,3140066060,0660,X
1268,3140066100,0661,X
1268,3140066160,0661,X
1268,3140066300,0663,X
1268,3140066500,0665,X
1268,3140066600,0666,X
1268,3140066660,0666,X
1268,3140066700,0667,X
1268,3140066760,0667,X
1268,3140067100,0671,X
1268,3140067110,0671,X
1268,3140068900,0689,X
1268,3140068920,0689,X
1268,3140069000,0690,X
1268,3140070000,0700,X
1268,3140070010,0700,X
1268,3140070100,0701,X
1268,3140070200,0702,X
1268,3140070300,0703,X
1268,3140070500,0705,X
1268,3140070700,0707,X
1268,3140070710,0707,X
1268,3140070900,0709,X
1268,3140083100,0831,X
1268,3140083300,0833,X
1268,3140083800,0838,X
1268,3140083900,0839,X
1268,3140084000,0840,X
1268,3140086000,0860,X
1268,3140086090,0860,X
1268,3140087000,0870,X
1268,3140087300,0873,X
1268,3140087310,0873,X
1268,3140087700,0877,X
1268,3140089100,0891,X
1268,3140089110,0891,X
1268,3140089700,0897,X
1268,3140089800,0898,X
1268,3140089810,0898,X
1268,3140090100,0901,X
1268,3140091500,0915,X
1268,3140091590,0915,X
1268,3140092500,0925,X
1268,3140092900,0929,X
1268,3140093000,0930,X
1268,3140093100,0931,X
1268,3140093190,0931,X
1268,3140093200,0932,X
1268,3140093290,0932,X
1268,3140093300,0933,X
1268,3140093390,0933,X
1268,3140093400,0934,X
1268,3140093500,0935,X
1268,3140093700,0937,X
1268,3140093790,0937,X
1268,3140094000,0940,X
1268,3140094100,0941,X
1268,3140094190,0941,X
1268,3140094400,0944,X
1268,3140095100,0951,X
1268,3140095190,0951,X
1268,3140095290,0952,X
1268,3140096660,0966,X
1268,3140096760,0967,X
1268,3140097400,0974,X
1268,3140097460,0974,X
1268,3140097500,0975,X
1268,3140097560,0975,X
1268,3140098360,0983,X
1268,3140098450,0984,X
1268,3140098460,0984,X
1268,3140099160,0991,X
1268,3140099260,0992,X
1268,3140099700,0997,X
1268,3140100100,1001,X
1268,3140101400,1014,X
1268,3140101600,1016,X
1268,3140101900,1019,X
1268,3140102300,1023,X
1268,3140103100,1031,X
1268,3140104800,1048,X
1268,3140108170,1081,X
1268,3140112600,1126,X
1268,3140116310,1163,X
1268,3140117600,1176,X
1268,3140118210,1182,X
1268,3140118700,1187,X
1268,3140119000,1190,X
1268,3140119160,1191,X
1268,3140120200,1202,X
1268,3140121300,1213,X
1268,3140121500,1215,X
1268,3140123260,1232,X
1268,3140123900,1239,X
1268,3140124000,1240,X
1268,3140125110,1251,X
1268,3140125210,1252,X
1268,3140126200,1262,X
1268,3140127710,1277,X
1268,3140131500,1315,X
1268,3140134800,1348,X
1268,3140135900,1359,X
1268,3140136400,1364,X
1268,3140136490,1364,X
1268,3140139100,1391,X
1268,3140140600,1406,X
1268,3140141700,1417,X
1268,3140141790,1417,X
1268,3140142100,1421,X
1268,3140142110,1421,X
1268,3140142600,1426,X
1268,3140142660,1426,X
1268,3140142700,1427,X
1268,3140142760,1427,X
1268,3140142800,1428,X
1268,3140142860,1428,X
1268,3140144100,1441,X
1268,3140145100,1451,X
1268,3140145190,1451,X
1268,3140145200,1452,X
1268,3140145280,1452,X
1268,3140145500,1455,X
1268,3140145590,1455,X
1268,3140145600,1456,X
1268,3140145610,1456,X
1268,3140146100,1461,X
1268,3140146160,1461,X
1268,3140146200,1462,X
1268,3140146260,1462,X
1268,3140146300,1463,X
1268,3140146360,1463,X
1268,3140147000,1470,X
1268,3140147080,1470,X
1268,3140149400,1494,X
1268,3140149600,1496,X
1268,3140149610,1496,X
1268,3140149900,1499,X
1268,3140149960,1499,X
1268,3140150000,1500,X
1268,3140150060,1500,X
1268,3140150200,1502,X
1268,3140150210,1502,X
1268,3140150700,1507,X
1268,3140150760,1507,X
1268,3140150800,1508,X
1268,3140150860,1508,X
1268,3140151000,1510,X
1268,3140151100,1511,X
1268,3140151190,1511,X
1268,3140151400,1514,X
1268,3140151500,1515,X
1268,3140151600,1516,X
1268,3140151700,1517,X
1268,3140152100,1521,X
1268,3140154300,1543,X
1268,3140154380,1543,X
1268,3140155300,1553,X
1268,3140155310,1553,X
1268,3140155700,1557,X
1268,3140155760,1557,X
1268,3140155861,1558,X
1268,3140155900,1559,X
1268,3140157600,1576,X
1268,3140157700,1577,X
1268,3140157800,1578,X
1268,3140157900,1579,X
1268,3140158800,1588,X
1268,3140160100,1601,X
1268,3140160180,1601,X
1268,3140160300,1603,X
1268,3140160310,1603,X
1268,3140161400,1614,X
1268,3140161490,1614,X
1268,3140162700,1627,X
1268,3140162800,1628,X
1268,3140170560,1705,X
1268,3140170660,1706,X
1268,3140174300,1743,X
1268,3140174390,1743,X
1268,3140184300,1843,X
1268,3140184700,1847,X
1268,3140188300,1883,X
1268,3140188310,1883,X
1268,3140190100,1901,X
1268,3140190800,1908,X
1268,3140191600,1916,X
1268,3140192700,1927,X
1268,3140192900,1929,X
1268,3140194100,1941,X
1268,3140194190,1941,X
1268,3140194500,1945,X
1268,3140194580,1945,X
1268,3140194800,1948,X
1268,3140195260,1952,X
1268,3140195400,1954,X
1268,3140195410,1954,X
1268,3140196000,1960,X
1268,3140196060,1960,X
1268,3140196100,1961,X
1268,3140196160,1961,X
1268,3140196300,1963,X
1268,3140197100,1971,X
1268,3140197200,1972,X
1268,3140197290,1972,X
1268,3140197400,1974,X
1268,3140197700,1977,X
1268,3140197800,1978,X
1268,3140197900,1979,X
1268,3140197960,1979,X
1268,3140197990,1979,X
1268,3140198000,1980,X
1268,3140198060,1980,X
1268,3140198400,1984,X
1268,3140201700,2017,X
1268,3140206100,2061,X
1268,3140206110,2061,X
1268,3140206200,2062,X
1268,3140206210,2062,X
1268,3140206300,2063,X
1268,3140206310,2063,X
1268,3140206370,2063,X
1268,3140212800,2128,X
1268,3140212900,2129,X
1268,3140213010,2130,X
1268,3140213200,2132,X
1268,3140214670,2146,X
1268,3140214770,2147,X
1268,3140215000,2150,X
1268,3140215300,2153,X
1268,3140215390,2153,X
1268,3140215400,2154,X
1268,3140215500,2155,X
1268,3140215700,2157,X
1268,3140215800,2158,X
1268,3140215900,2159,X
1268,3140215960,2159,X
1268,3140216000,2160,X
1268,3140216060,2160,X
1268,3140216100,2161,X
1268,3140216190,2161,X
1268,3140218070,2180,X
1268,3140218200,2182,X
1268,3140218270,2182,X
1268,3140220600,2206,X
1268,3140220900,2209,X
1268,3140221000,2210,X
1268,3140221200,2212,X
1268,3140221600,2216,X
1268,3140221690,2216,X
1268,3140221710,2217,X
1268,3140221800,2218,X
1268,3140221900,2219,X
1268,3140222000,2220,X
1268,3140222200,2222,X
1268,3140222600,2226,X
1268,3140222900,2229,X
1268,3140222990,2229,X
1268,3140223100,2231,X
1268,3140223200,2232,X
1268,3140223400,2234,X
1268,3140223500,2235,X
1268,3140223700,2237,X
1268,3140223800,2238,X
1268,3140223900,2239,X
1268,3140224100,2241,X
1268,3140224160,2241,X
1268,3140224200,2242,X
1268,3140224600,2246,X
1268,3140224690,2246,X
1268,3140225000,2250,X
1268,3140225090,2250,X
1268,3140225200,2252,X
1268,3140228300,2283,X
1268,3140231400,2314,X
1268,3140231490,2314,X
1268,3140231600,2316,X
1268,3140231690,2316,X
1268,3140232100,2321,X
1268,3140232800,2328,X
1268,3140234400,2344,X
1268,3140234490,2344,X
1268,3140235000,2350,X
1268,3140235010,2350,X
1268,3140235100,2351,X
1268,3140235110,2351,X
1268,3140235300,2353,X
1268,3140235310,2353,X
1268,3140235400,2354,X
1268,3140235410,2354,X
1268,3140235500,2355,X
1268,3140235510,2355,X
1268,3140235700,2357,X
1268,3140235800,2358,X
1268,3140235810,2358,X
1268,3140235900,2359,X
1268,3140235910,2359,X
1268,3140236000,2360,X
1268,3140236010,2360,X
1268,3140237700,2377,X
1268,3140237710,2377,X
1268,3140237800,2378,X
1268,3140237810,2378,X
1268,3140242200,2422,X
1268,3140242260,2422,X
1268,3140242300,2423,X
1268,3140243600,2436,X
1268,3140244000,2440,X
1268,3140244050,2440,X
1268,3140244060,2440,X
1268,3140244100,2441,X
1268,3140245200,2452,X
1268,3140245300,2453,X
1268,3140245400,2454,X
1268,3140245500,2455,X
1268,3140245700,2457,X
1268,3140246500,2465,X
1268,3140246510,2465,X
1268,3140252500,2525,X
1268,3140252610,2526,X
1268,3140252800,2528,X
1268,3140258200,2582,X
1268,3140258210,2582,X
1268,3140258300,2583,X
1268,3140258310,2583,X
1268,3140258400,2584,X
1268,3140258410,2584,X
1268,3140261260,2612,X
1268,3140261460,2614,X
1268,3140262100,2621,X
1268,3140262110,2621,X
1268,3140262120,2621,X
1268,3140262190,2621,X
1268,3140262400,2624,X
1268,3140262410,2624,X
1268,3140262490,2624,X
1268,3140264900,2649,X
1268,3140265300,2653,X
1268,3140267100,2671,X
1268,3140268000,2680,X
1268,3140268400,2684,X
1268,3140270510,2705,X
1268,3140270610,2706,X
1268,3140282400,2824,X
1268,3140283260,2832,X
1268,3140285100,2851,X
1268,3140287000,2870,X
1268,3140287060,2870,X
1268,3140287360,2873,X
1268,3140288110,2881,X
1268,3140289400,2894,X
1268,3140289420,2894,X
1268,3140292300,2923,X
1268,3140292600,2926,X
1268,3140292660,2926,X
1268,3140293200,2932,X
1268,3140293500,2935,X
1268,3140293560,2935,X
1268,3140293600,2936,X
1268,3140293660,2936,X
1268,3140295700,2957,X
1268,3140295800,2958,X
1268,3140295815,2958,X
1268,3140297370,2973,X
1268,3140297600,2976,X
1268,3140301000,3010,X
1268,3140302560,3025,X
1268,3140303300,3033,X
1268,3140303900,3039,X
1268,3140304100,3041,X
1268,3140304300,3043,X
1268,3140304380,3043,X
1268,3140304400,3044,X
1268,3140304460,3044,X
1268,3140304560,3045,X
1268,3140304800,3048,X
1268,3140304860,3048,X
1268,3140304900,3049,X
1268,3140304960,3049,X
1268,3140306800,3068,X
1268,3140309160,3091,X
1268,3140309260,3092,X
1268,3140309360,3093,X
1268,3140309900,3099,X
1268,3140309960,3099,X
1268,3140310300,3103,X
1268,3140310360,3103,X
1268,3140310400,3104,X
1268,3140310460,3104,X
1268,3140313500,3135,X
1268,3140313560,3135,X
1268,3140314900,3149,X
1268,3140315100,3151,X
1268,3140315600,3156,X
1268,3140315660,3156,X
1268,3140316400,3164,X
1268,3140316800,3168,X
1268,3140316815,3168,X
1268,3140317200,3172,X
1268,3140317700,3177,X
1268,3140317710,3177,X
1268,3140317900,3179,X
1268,3140317910,3179,X
1268,3140318500,3185,X
1268,3140326500,3265,X
1268,3140326590,3265,X
1268,3140327100,3271,X
1268,3140327110,3271,X
1268,3140327200,3272,X
1268,3140327300,3273,X
1268,3140327390,3273,X
1268,3140330700,3307,X
1268,3140330760,3307,X
1268,3140340400,3404,X
1268,3140342300,3423,X
1268,3140342310,3423,X
1268,3140342400,3424,X
1268,3140342460,3424,X
1268,3140342600,3426,X
1268,3140342660,3426,X
1268,3140342700,3427,X
1268,3140342710,3427,X
1268,3140343200,3432,X
1268,3140343260,3432,X
1268,3140343300,3433,X
1268,3140343360,3433,X
1268,3140343400,3434,X
1268,3140343460,3434,X
1268,3140348100,3481,X
1268,3140348110,3481,X
1268,3140348190,3481,X
1268,3140348300,3483,X
1268,3140348500,3485,X
1268,3140348510,3485,X
1268,3140348590,3485,X
1268,3140348700,3487,X
1268,3140348900,3489,X
1268,3140348990,3489,X
1268,3140349100,3491,X
1268,3140352290,3522,X
1268,3140352390,3523,X
1268,3140353800,3538,X
1268,3140355870,3558,X
1268,3140355970,3559,X
1268,3140356070,3560,X
1268,3140356110,3561,X
1268,3140356170,3561,X
1268,3140356200,3562,X
1268,3140356300,3563,X
1268,3140361200,3612,X
1268,3140361210,3612,X
1268,3140363400,3634,X
1268,3140363410,3634,X
1268,3140363500,3635,X
1268,3140363900,3639,X
1268,3140365170,3651,X
1268,3140365500,3655,X
1268,3140365600,3656,X
1268,3140365700,3657,X
1268,3140365760,3657,X
1268,3140365790,3657,X
1268,3140365900,3659,X
1268,3140366100,3661,X
1268,3140366200,3662,X
1268,3140366400,3664,X
1268,3140366410,3664,X
1268,3140366500,3665,X
1268,3140366560,3665,X
1268,3140366600,3666,X
1268,3140366610,3666,X
1268,3140366700,3667,X
1268,3140367300,3673,X
1268,3140367400,3674,X
1268,3140369900,3699,X
1268,3140369990,3699,X
1268,3140370100,3701,X
1268,3140370200,3702,X
1268,3140370300,3703,X
1268,3140370390,3703,X
1268,3140370400,3704,X
1268,3140370500,3705,X
1268,3140373800,3738,X
1268,3140373810,3738,X
1268,3140374700,3747,X
1268,3140374710,3747,X
1268,3140375300,3753,X
1268,3140375800,3758,X
1268,3140376000,3760,X
1268,3140376060,3760,X
1268,3140376300,3763,X
1268,3140376800,3768,X
1268,3140376830,3768,X
1268,3140376900,3769,X
1268,3140376910,3769,X
1268,3140377500,3775,X
1268,3140377560,3775,X
1268,3140377600,3776,X
1268,3140378100,3781,X
1268,3140378960,3789,X
1268,3140379900,3799,X
1268,3140380800,3808,X
1268,3140381400,3814,X
1268,3140381460,3814,X
1268,3140381500,3815,X
1268,3140381600,3816,X
1268,3140381660,3816,X
1268,3140381700,3817,X
1268,3140381760,3817,X
1268,3140381800,3818,X
1268,3140381900,3819,X
1268,3140382760,3827,X
1268,3140382860,3828,X
1268,3140383400,3834,X
1268,3140383410,3834,X
1268,3140383420,3834,X
1268,3140389000,3890,X
1268,3140391010,3910,X
1268,3140392610,3926,X
1268,3140392910,3929,X
1268,3140393010,3930,X
1268,3140393200,3932,X
1268,3140394400,3944,X
1268,3140394700,3947,X
1268,3140394780,3947,X
1268,3140395100,3951,X
1268,3140395600,3956,X
1268,3140395610,3956,X
1268,3140401400,4014,X
1268,3140402000,4020,X
1268,3140402300,4023,X
1268,3140402390,4023,X
1268,3140402400,4024,X
1268,3140402490,4024,X
1268,3140405960,4059,X
1268,3140406160,4061,X
1268,3140408860,4088,X
1268,3140414160,4141,X
1268,3140418100,4181,X
1268,3140418300,4183,X
1268,3140418400,4184,X
1268,3140418410,4184,X
1268,3140418500,4185,X
1268,3140418560,4185,X
1268,3140418600,4186,X
1268,3140418660,4186,X
1268,3140419200,4192,X
1268,3140419280,4192,X
1268,3140421010,4210,X
1268,3140421800,4218,X
1268,3140422310,4223,X
1268,3140422400,4224,X
1268,3140422460,4224,X
1268,3140422900,4229,X
1268,3140423000,4230,X
1268,3140423200,4232,X
1268,3140424110,4241,X
1268,3140424310,4243,X
1268,3140426200,4262,X
1268,3140426210,4262,X
1268,3140426700,4267,X
1268,3140428500,4285,X
1268,3140428560,4285,X
1268,3140428600,4286,X
1268,3140428660,4286,X
1268,3140430400,4304,X
1268,3140430490,4304,X
1268,3140433800,4338,X
1268,3140436300,4363,X
1268,3140436390,4363,X
1268,3140436500,4365,X
1268,3140436560,4365,X
1268,3140436570,4365,X
1268,3140436600,4366,X
1268,3140436660,4366,X
1268,3140436670,4366,X
1268,3140436900,4369,X
1268,3140436960,4369,X
1268,3140437100,4371,X
1268,3140440100,4401,X
1268,3140440190,4401,X
1268,3140444300,4443,X
1268,3140449600,4496,X
1268,3140450200,4502,X
1268,3140450400,4504,X
1268,3140450420,4504,X
1268,3140450490,4504,X
1268,3140450600,4506,X
1268,3140450690,4506,X
1268,3140451600,4516,X
1268,3140452000,4520,X
1268,3140455500,4555,X
1268,3140455700,4557,X
1268,3140456400,4564,X
1268,3140456410,4564,X
1268,3140456500,4565,X
1268,3140456600,4566,X
1268,3140457700,4577,X
1268,3140465600,4656,X
1268,3140465610,4656,X
1268,3140465690,4656,X
1268,3140465700,4657,X
1268,3140465780,4657,X
1268,3140475100,4751,X
1268,3140475200,4752,X
1268,3140475300,4753,X
1268,3140475400,4754,X
1268,3140475410,4754,X
1268,3140475600,4756,X
1268,3140477500,4775,X
1268,3140478400,4784,X
1268,3140478500,4785,X
1268,3140479560,4795,X
1268,3140482400,4824,X
1268,3140485700,4857,X
1268,3140485710,4857,X
